source_id,clip,split,current_text,asr2_text,wer_current_vs_asr2,cer_current_vs_asr2,token_diff_summary,disagreement_level,reasons
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0022,train,monton espero que a ustedes les genere lo mismo pero necesito compartirlo,"es un montón, espero que a ustedes les genere lo mismo, pero necesito compartirlo",0.333333,0.112903,"replace: 'monton' -> 'es un montón,' | replace: 'mismo' -> 'mismo,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0023,train,y aqui estoy para hablarles de esto hice anotaciones en un word de todo lo que marque en el capitulo,y aquí estoy para hablarles de esto. Hice anotaciones en un Word de todo lo que marqué en el capítulo.,0.200000,0.061728,replace: 'aqui' -> 'aquí' | replace: 'esto' -> 'esto.' | replace: 'marque' -> 'marqué' | replace: 'capitulo' -> 'capítulo.',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0024,train,que es literalmente todo o sea todo el capitulo esta resaltado porque es una obra de arte asi,que es literalmente todo o sea todo el capítulo está resaltado porque es una obra de arte,0.166667,0.065789,replace: 'capitulo esta' -> 'capítulo está' | delete: 'asi' -> '',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0025,train,que vengo a dar mi humilde opinion sobre esto y a compartirles lo que dice este libro lo mas loco,Así que vengo a dar mi humilde opinión sobre esto y a compartirles lo que dice este libro. Lo más loco...,0.250000,0.115385,insert: '' -> 'así' | replace: 'opinion' -> 'opinión' | replace: 'libro' -> 'libro.' | replace: 'mas loco' -> 'más loco...',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0026,train,y la introduccion al capitulo es que todo lo que sabemos del mundo tipo todo lo que sabemos,y la introducción al capítulo es que todo lo que sabemos del mundo tipo todo lo que sabe,0.166667,0.067568,replace: 'introduccion' -> 'introducción' | replace: 'capitulo' -> 'capítulo' | replace: 'sabemos' -> 'sabe',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0027,train,lo que conocemos lo que creemos conocer lo que experimentamos lo que vivimos absolutamente todo,lo que conocemos lo que queremos conocer lo que experimentamos lo que vivimos absolutamente todo,0.066667,0.037037,replace: 'creemos' -> 'queremos',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0028,train,lo racional lo sentimental todo nos lo dio un organo que el organo,"Todo lo racional, lo sentimental, todo nos lo dio un órgano que el órgano.",0.384615,0.166667,"insert: '' -> 'todo' | replace: 'racional' -> 'racional,' | replace: 'sentimental' -> 'sentimental,' | replace: 'organo' -> 'órgano'",medium,possible_entity_error
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0029,train,per se tipo el cerebro nunca olio nada ni vio nada ni escucho ni saboreo nada ni toco,"no per se, tipo el cerebro, nunca olió nada, ni vio nada, ni escuchó ni saboreó nada, ni tocó",0.555556,0.161765,"insert: '' -> 'no' | replace: 'se' -> 'se,' | replace: 'cerebro' -> 'cerebro,' | replace: 'olio nada' -> 'olió nada,'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0030,train,porque el organo no tiene esa capacidad no tiene un nervio optico no tiene una oreja,"porque el órgano no tiene esa capacidad, no tiene un nervio óptico, no tiene una oreja.",0.250000,0.072464,"replace: 'organo' -> 'órgano' | replace: 'capacidad' -> 'capacidad,' | replace: 'optico' -> 'óptico,' | replace: 'oreja' -> 'oreja.'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0031,train,es solamente algo que codifica esa informacion y lo mismo con el dolor con sentimientos con todo,"es solamente algo que codifica esa información. Y lo mismo con el dolor, con sentimientos, con todo.",0.235294,0.062500,"replace: 'informacion' -> 'información.' | replace: 'dolor' -> 'dolor,' | replace: 'sentimientos' -> 'sentimientos,' | replace: 'todo' -> 'todo.'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0032,train,no es que tenemos receptores del dolor todo lo que alguna vez en nuestra vida experimentamos,"No es que tenemos receptores del dolor, todo lo que alguna vez en nuestra vida experimentamos",0.062500,0.012987,"replace: 'dolor' -> 'dolor,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0033,train,sentimos lloramos reimos todo es una serie de conexiones impulsos tipo codigo morse,sentimos lloramos reímos todo es una serie de conexiones impulsos tipo código morse,0.153846,0.028169,replace: 'reimos' -> 'reímos' | replace: 'codigo' -> 'código',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0034,train,que pasan adentro de nuestra cabeza no estoy hablando de un codigo morse sino de una serie de conexiones impulsos tipo codigo morse que pasan adentro de nuestra cabeza no estoy hablando de una serie de conexiones impulsos tipo codigo morse nuestro cerebro literalmente somos nosotros mas alla de si crees en el alma o si crees en esas cosas,que pasan adentro de nuestra cabeza. Nuestro cerebro literalmente somos nosotros. Más allá de si crees en el alma o si crees en esas cosas.,0.666667,0.615658,replace: 'cabeza no estoy hablando de un codigo morse sino de una seri' -> 'cabeza.' | replace: 'nosotros mas alla' -> 'nosotros. más allá' | replace: 'cosas' -> 'cosas.',high,possible_audio_text_mismatch
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0035,train,a nivel cuerpo nuestro cerebro somos nosotros y toda esa magnitud controla absolutamente todo,"A nivel cuerpo, nuestro cerebro somos nosotros. Y toda esa magnitud, tipo, controla absolutamente todo.",0.357143,0.112500,"replace: 'cuerpo' -> 'cuerpo,' | replace: 'nosotros' -> 'nosotros.' | replace: 'magnitud' -> 'magnitud, tipo,' | replace: 'todo' -> 'todo.'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0036,train,y otra cosa muy interesante es que el cerebro en nuestro cerebro no hay nada que sea especificamente,"Y otra cosa muy interesante es que el cerebro, tipo, en nuestro cerebro no hay nada que sea específicamente...",0.166667,0.120482,"replace: 'cerebro' -> 'cerebro, tipo,' | replace: 'especificamente' -> 'específicamente...'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0037,train,humano no es que hay algo que decis esto nos hace humanos por esto tenemos esta capacidad de,"mente humano, no es que hay algo que decís ah, esto nos hace humanos, por esto tenemos esta capacidad de",0.277778,0.146667,"replace: 'humano' -> 'mente humano,' | replace: 'decis' -> 'decís ah,' | replace: 'humanos' -> 'humanos,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0038,train,logica razonamiento de sentir de todo no hay nada que nos diferencie en composicion a un hamster,"de lógica, de razonamiento, de sentir de todo, no hay nada o sea, no hay nada que nos diferencie en composición a un hámster",0.705882,0.300000,"replace: 'logica razonamiento' -> 'de lógica, de razonamiento,' | replace: 'todo' -> 'todo, no hay nada o sea,' | replace: 'composicion' -> 'composición' | replace: 'hamster' -> 'hámster'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0039,train,no hay nada que nos diferencie en composicion a un hamster  o a un perro o a un gato o a cualquier mamifero me imagino yo y bueno seguramente alguna vez en,"o a un perro, o a un gato, o a cualquier mamífero, me imagino yo. Y bueno, seguramente alguna vez en su...",0.531250,0.479675,"delete: 'no hay nada que nos diferencie en composicion a un hamster' -> '' | replace: 'perro' -> 'perro,' | replace: 'gato' -> 'gato,' | replace: 'mamifero' -> 'mamífero,'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0040,train,su vida habran oido nombrar las neuronas que son celulas nerviosas que tienen formas alargadas y,"en su día habrán oído nombrar las neuronas, que son células nerviosas que tienen formas alargadas.",0.500000,0.123457,"insert: '' -> 'en' | replace: 'vida habran oido' -> 'día habrán oído' | replace: 'neuronas' -> 'neuronas,' | replace: 'celulas' -> 'células'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0041,train,esas formas alargadas hacen que sea muchisimo mas facil transmitir señales y tocarse entre si,Y esas formas alargadas hacen que sea muchísimo más fácil transmitir señales y tocarse entre sí.,0.333333,0.075949,insert: '' -> 'y' | replace: 'muchisimo mas facil' -> 'muchísimo más fácil' | replace: 'si' -> 'sí.',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0042,train,y bueno transmitir señales basicamente y te dice tenemos tantas conexiones de esas neuronas,"y bueno, transmitir señales básicamente, y te dice tenemos tantas conexiones de esas neuronas",0.142857,0.038462,"replace: 'bueno' -> 'bueno,' | replace: 'basicamente' -> 'básicamente,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0043,train,en un centimetro cubico de nuestro cerebro como estrellas en la via lactea y ese entramate,en un centímetro cúbico de nuestro cerebro como estrellas en la vía láctea y es en trama,0.437500,0.093333,replace: 'centimetro cubico' -> 'centímetro cúbico' | replace: 'via lactea' -> 'vía láctea' | replace: 'ese entramate' -> 'es en trama',medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0044,train,ese llamado de conexiones esa union entre distintas neuronas y esa transmision de señales,"de conexiones, esa unión entre distintas neuronas y esa transmisión de señales",0.357143,0.171053,"delete: 'ese llamado' -> '' | replace: 'conexiones' -> 'conexiones,' | replace: 'union' -> 'unión' | replace: 'transmision' -> 'transmisión'",medium,possible_entity_error
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0045,train,es lo que nos hace inteligentes entre comillas y no la cantidad per se de neuronas que tenemos,"es lo que nos hace inteligentes, entre comillas, y no la cantidad per se de neuronas que tenemos.",0.166667,0.038961,"replace: 'inteligentes' -> 'inteligentes,' | replace: 'comillas' -> 'comillas,' | replace: 'tenemos' -> 'tenemos.'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0046,train,y toda esa inteligencia es muy loco porque nosotros no necesitamos biologicamente,Y toda esa inteligencia es muy loco porque nosotros no necesitamos biológicamente.,0.083333,0.028571,replace: 'biologicamente' -> 'biológicamente.',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0047,train,o no necesitamos para sobrevivir saber tocar una cancion saber escribir un libro leer un libro,"o no necesitamos para sobrevivir saber tocar una canción saber escribir un libro, leer un libro",0.125000,0.025316,"replace: 'cancion' -> 'canción' | replace: 'libro' -> 'libro,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0048,train,fantasear dibujar cantar cualquier cosa no lo necesitamos para sobrevivir y requiere mucho,"fantasear, dibujar, cantar, cualquier cosa, no lo necesitamos para sobrevivir y requiere mucho",0.307692,0.051282,"replace: 'fantasear dibujar cantar' -> 'fantasear, dibujar, cantar,' | replace: 'cosa' -> 'cosa,'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0049,train,esfuerzo mental todo ese tipo de actividades y eso es lo que nos hace inteligentes y eso es lo que nos hace inteligentes entonces como una de las grandes preguntas es por que carajo tenemos tanta,mucho esfuerzo mental todo ese tipo de actividades entonces como una de las grandes preguntas es por qué tenemos,0.555556,0.481250,insert: '' -> 'mucho' | delete: 'y eso es lo que nos hace inteligentes y eso es lo que nos ha' -> '' | replace: 'que carajo' -> 'qué' | delete: 'tanta' -> '',medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0050,train,inteligencia y por que carajo podemos filosofar y soñar y pintar y tener pensamientos abstractos,y por qué carajo podemos filosofar y soñar y pintar y tener pensamientos abstractos,0.133333,0.158537,delete: 'inteligencia' -> '' | replace: 'que' -> 'qué',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0051,train,si gastan muchisima energia y no nos hace ser mas eficientes que no se bueno quizas si,"si gastan muchísima energía y no nos hace ser más eficientes que... No sé. Bueno, quizás sí.",0.470588,0.171429,"replace: 'muchisima energia' -> 'muchísima energía' | replace: 'mas' -> 'más' | replace: 'que' -> 'que...' | replace: 'se bueno quizas si' -> 'sé. bueno, quizás sí.'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0052,train,en cosas tipo no se construir armas para cazar un mamuto lo que carajo sea pero mas alla de eso,"Sí, en cosas tipo, no sé, construir armas para cazar un mamuto, lo que carajo sea. Pero más allá de eso...",0.400000,0.171053,"insert: '' -> 'sí,' | replace: 'tipo' -> 'tipo,' | replace: 'se' -> 'sé,' | replace: 'mamuto' -> 'mamuto,'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0053,train,gastamos muchisima energia mental en cosas que no nos aportan nada a nuestra supervivencia entonces,eso gastamos muchísima energía mental en cosas que no nos aportan nada a nuestra supervivencia.,0.333333,0.152941,insert: '' -> 'eso' | replace: 'muchisima energia' -> 'muchísima energía' | replace: 'supervivencia entonces' -> 'supervivencia.',low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0054,train,dice por que se invierte tanta energia y riesgo en producir una capacidad mental que no necesitamos,"Entonces dice, ¿por qué se invierte tanta energía y riesgo en producir una capacidad mental que no necesitamos?",0.352941,0.156627,"replace: 'dice por que' -> 'entonces dice, ¿por qué' | replace: 'energia' -> 'energía' | replace: 'necesitamos' -> 'necesitamos?'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0055,train,no lo se pero bueno para mi hay una cosa innata en la vida en general de buscar cosas que diviertan,"No lo sé. Pero bueno, para mí hay una cosa innata en la vida en general de buscar cosas que diviertan.",0.190476,0.063291,"replace: 'se' -> 'sé.' | replace: 'bueno' -> 'bueno,' | replace: 'mi' -> 'mí' | replace: 'diviertan' -> 'diviertan.'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0056,train,o que te hagan descargar o sea los perros juegan los gatos juegan los monos juegan entre si bailan,"o que te hagan descargar. Los perros juegan, los gatos juegan, los monos juegan entre sí, bailan.",0.368421,0.112500,"replace: 'descargar o sea' -> 'descargar.' | replace: 'juegan' -> 'juegan,' | replace: 'juegan' -> 'juegan,' | replace: 'si bailan' -> 'sí, bailan.'",medium,asr_disagreement
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0057,train,hacen cosas como que no es solo del humano quizas si nosotros tenemos como una cuestion un poco mas,"hacen cosas como que no es solo del humano, quizás sí nosotros tenemos como una cuestión un poco más",0.263158,0.061728,"replace: 'humano quizas si' -> 'humano, quizás sí' | replace: 'cuestion' -> 'cuestión' | replace: 'mas' -> 'más'",low,
Manipulación mental Cómo tu CEREBRO literalmente c,clip_0058,train,compleja o pretenciosa pero siento que es parte de la vida y que se gasta energia porque es necesario,"más complejo, pretenciosa, pero siento que es parte de la vida y que se gasta energía porque es necesario.",0.263158,0.096386,"replace: 'compleja o pretenciosa' -> 'más complejo, pretenciosa,' | replace: 'energia' -> 'energía' | replace: 'necesario' -> 'necesario.'",low,
