titulo,clip,estado,ratio_deteccion,n_frames,texto
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0084,ok,1.000,167,si hay algo bueno en argentina son fotografos estas ahi ahora sabemos hasta la tarjeta que tiene
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0085,ok,0.991,89,tiene una platini y un american express mira nico como estuviste investigando
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0086,ok,1.000,88,mira como sabe de como estuviste investigando hay que tener una platini eh
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0087,ok,1.000,136,poneme la otra foto por favor la cara de martin menem diciendo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0088,ok,1.000,129,dos lucas cuanto puso dos lucas no como va a poner dos lucas
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0089,ok,0.906,98,a ver sumea sumea sumea ese es un billete de 20 mil pesos que 20 mil pesos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0090,ok,0.955,111,50 pesos son iguales los dos mil de los de 20 mil y que te pensas que puso adorni
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0091,ok,1.000,127,dos puso dos lucas pedazo de rata eh pero la señora le financio
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0092,ok,1.000,148,si si mira santilli como mira eh veinte lucas veinte lucas
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0093,ok,1.000,92,bueno mira el buen reloj que tiene adorni para nico no se nada de esto pero que va a usar adorni
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0094,ok,1.000,257,un casio de usado un casio de  si llegas al funcionario publico y metes reloj metes tintura metes pelito diente
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0095,ok,0.933,112,punta del este aruba aparte se lo prestaron lo deben estar pagando todavia
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0096,ok,1.000,107,el que no perdio oportunidad de meterse con el tema fue el gordo dan que tuiteo lo siguiente
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0097,ok,1.000,174,esto no lo vi a ver adorni tiene tarjeta de credito a platinum no me parece que lo hace bancando a adorni
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0098,ok,1.000,117,claro como este chiste medio ridiculo que estan haciendo de adorni puso un espejo en el baño
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0099,ok,1.000,88,adorni se compro una horma de queso adorni esto adorni lo otro
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0101,ok,1.000,106,que adorni tiene una platinum y es una noticia para springfield poner el tuite del gordo dan
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0102,ok,1.000,148,evidentemente cambiando de tema no se si sabian que cola pinto va a hacer una demostracion en buenos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0103,ok,1.000,129,aires pero segun clarin los que piden pista no son los corredores de formula 1
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0104,ok,1.000,222,son el burro y la llama probaste ya hablamos de esto en springfield pasado
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0105,ok,0.974,127,no no pero quiero saber si en la ultima semana probaste la tuya no digo escuchame la llama si
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0106,descartado,0.623,0,es muy ordinario y necesario porque ni siquiera es que tenia algun sentido
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0107,ok,0.985,112,llama me suena llama creo haber comido milanesa de llama  si claro si si burro no la verdad que no
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0108,ok,0.957,211,no burro no ah bueno no debe estar buena la carne que dijo que dijo se juntan todos ahi y se vuelve el burro
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0110,ok,0.851,84,si supiera la gente las entrevistas y yo les digo que no a ella en otro podcast
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0111,ok,1.000,118,se juntan ianna yezza tehugue nbute felipe bueto y me dicen mira para mi tenemos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0112,ok,1.000,85,que pero flaco eh de ninguna manera
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0113,ok,0.960,208,tu problema es que no sabes decir que no pedro no no se no es que ustedes por separados tambien pero se juntan se vuelve una cosa insoportable
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0114,ok,1.000,124,yo ya dije que habia mucha gente aca y aqui por que me miras a mi que queres echar nico
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0115,ok,1.000,132,si prefieren algo mas parecido al pollo tenemos otra opcion en el menu
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0116,ok,1.000,164,milanesa de paloma no no eso es una paloma era
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0117,ok,1.000,287,era ay no me da mucha impresion y asco dejate de joder
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0118,ok,1.000,159,chiquita la milanesita milanesa de paloma no he comido tampoco no tuve el gusto
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0119,ok,1.000,137,no yo tampoco no tuve el gusto como esta militando el ajuste a full esta
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0120,ok,0.802,223,en una seccion si claro no florencia no florencia no mal no
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0121,ok,0.929,684,ser ordinaria ahora no puedo comer pollo frito porque me suben a todos lados pero ahora me he pedido unas piecitas de pollo frito que son lo mas
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0122,ok,1.000,97,esto es un planazo venir aqui en el para comer con la mano como los monos puede decir
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0123,ok,0.975,200,pedro ella puede decir los monos comen con la mano no entienden lo que es esto y si no han probado no saben de lo que se estan perdiendo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0124,ok,1.000,267,esa me mata el empresa de comida pero mas me mata pensar en la empresa de comida que dice che le mandamos a la abogada
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0125,ok,1.000,160,que abogada la que fue encarcelada por gestos xenofobos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0126,ok,1.000,85,che una triste noticia que tuvimos esta semana
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0127,ok,1.000,173,los argentinos fue el fallecimiento del beto brandoni uno de los actores mas importantes en la historia de nuestra cultura nacional
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0128,ok,1.000,132,lo que quizas no vieron fue la muy pertinente pregunta que le hicieron a betiana blum
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0129,ok,1.000,85,entiendo que en el mundo de los actores uno siempre sabe que el otro esta
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0130,ok,1.000,136,no terminas de ser amigo pero sabes que el otro esta entender que beto ya no esta que no esta
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0131,ok,1.000,106,te hace pensar en tu propia muerte no pero nada
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0132,ok,0.881,188,que no terrible fuerte terrible no no terrible que como
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0133,ok,0.815,189,no tenemos la contestacion de betiana oh si le dijo no viste como recordo el pro a beto brandoni
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0134,ok,1.000,136,si boludo tristeza la foto que falta de respeto no y con la cara toda tapada
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0135,ok,1.000,170,que falta de respeto que falta de respeto bueno no queremos hablar de fallecimientos no queremos bajonear a nadie
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0136,ok,1.000,148,asi que les regalamos este momento springfield de un amigo de la casa joaquin levington
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0137,ok,1.000,98,eso es una valija automatica que anda sola
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0138,ok,1.000,114,valija carrito ah y susana andaba en una de esas se acuerdan
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0139,ok,0.995,175,que hace esta bueno para divertirte en el aeropuerto que es un polo hay un meme de susana barbaro andando en la valijita
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0140,ok,1.000,92,pero tiene que ser chiquitito para hacer eso y bueno si vos no podes
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0141,ok,1.000,115,igual debe ser muy divertido compartir cualquier espacio con joaquin levington si es un ser divertidisimo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0142,ok,1.000,173,realmente recomendamos el humor de joaquin levington columna que hizo adrian lackerman hace dos o tres semanas y que fue espectacular
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0143,ok,0.895,372,gente barrida si era peron yo imaginatelo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0144,ok,1.000,161,los convoco springfieldianos y springfieldianas a que hagan un esfuerzo de imaginacion y piensen
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0145,ok,1.000,123,lo que se hubiera dicho de esta noticia si sucedia en un gobierno peronista
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0146,ok,1.000,156,con 23 años sin experiencia en el sector y un sueldo de mas de 13 millones
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0147,ok,1.000,129,ezequiel acuña paso de las redes a la energia nuclear
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0148,ok,1.000,117,no hermano ahora la energia nuclear argentina depende de este muchacho
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0149,ok,1.000,90,quizas estoy exagerando un poco podemos hablar de su cara o no se puede no no se opina
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0151,ok,0.985,110,no bueno pero como se llama el señor ese lombrocio como era
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0152,ok,0.951,152,lombrocio que decia el lombrozo que decia el no lo he leido nico pero entiendo que decia
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0153,ok,1.000,162,entiendo que decia elaboro una teoria penal en la cual establecia que habia
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0154,ok,1.000,123,algunos rasgos fisicos que podian predeterminar delitos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0155,ok,1.000,136,decia que los orejones eran asesinos los cabezones eran que podemos predeterminar mirando esa cara
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0156,ok,0.995,163,que sabe mucho de energia nuclear bien de plutonio de uranio que sabe mucho de energia nuclear no tengo ninguna duda
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0157,ok,1.000,120,tenemos una mas fresquita teo huguet me dice esta y la verdad que me parece un fiesto
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0158,ok,1.000,185,no basta realmente desubicado y mal educado un fiesto enorme y tengo 40 años de trayectoria y no tengo por que soportar estas cosas
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0159,ok,1.000,147,tenemos una mas fresquita de hoy un funcionario del gobierno tiene 7 propiedades en miami sin declarar
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0160,descartado,0.783,0,y sabes que dijo me equivoque se olvido se olvido el formulario
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0161,ok,1.000,82,es muy facil pedro pedir perdon cuando te equivocas
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0162,ok,1.000,91,me equivoque me equivoque chacho me equivoque que va a hacer me equivoque
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0163,descartado,0.600,0,arriba nos vamos a estados unidos para ver el ultimo concepto en materia de paseo de perros
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0164,ok,0.897,97,que mal esta el planeta boludo no entiendo que esta pasando
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0165,ok,1.000,90,no entiendo esta paseando al perro desde el auto no pero chico
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0166,ok,1.000,342,estados unidos papa y de estados unidos nos vamos al polo opuesto china porque el premio nobel de literatura en 2012 mo yang o hugo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0167,ok,1.000,140,lo leiste o no a hugo si a hugo si y a mo no mo yang
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0168,ok,1.000,103,es el premio de literatura boludo bueno para nico no lo lei boludo que queres
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0169,ok,1.000,115,mo yang no lo leia mo yang basicamente dijo que para escribir hay que ponerse en pedo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0170,ok,1.000,144,banco mo yang escritor chino quienes son ajenos al alcohol son incapaces de hablar de literatura
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0171,ok,1.000,123,bueno vos no escribiste un libro nico gonda la verdad sos un bicho borrado
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0172,ok,1.000,88,borracho al pedo vos si escribiste un par de libros yo escribi dos que pais hermano
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0173,ok,1.000,138,que pais eh me equivoque perdon me equivoque
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0174,ok,1.000,142,y no los declare ademas y uno con seudonimo uno con seudonimo con seudonimo no dice pedro rosando
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0175,descartado,0.580,0,fuerte fuerrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrida el mejor argentino a morir el mejor argentino a morir
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0176,ok,0.982,142,7000 pesos por mes para permitirnos a nosotros tener autonomia e independencia
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0177,ok,1.000,142,y si de esta semana en springfield llegamos a gelatina de ahora en adelante solo nos queda crecer
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0178,ok,1.000,102,para eso los necesitamos y les parece importante que sigamos existiendo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0179,ok,1.000,175,entren a gelatinacomar o escaneen el qr que figura en el margen inferior derecho de la pantalla y asociense
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0180,ok,1.000,140,cuando tenemos el after de socios el jueves que viene el jueves proximo after de socios
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0181,ok,0.984,159,eso que quiere decir que vamos a terminar el programa unos minutitos antes y yo les voy a mandar un link solo a los socios de youtube
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0182,ok,1.000,157,o sea es una transmision privada solo para socios donde vamos a quedar conversando sobre el porvenir del proyecto
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0183,ok,1.000,147,posibles invitados posibles secciones les voy a contar cuales son los proyectos on demand que ya tenemos encarados
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0184,ok,1.000,122,se grabo ya un capitulo la semana pasada de un podcast muy reconocido que queremos relanzar
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0185,ok,1.000,152,gabi borrelli tiene falta hacer la ultima de sus entrevistas de su podcast best seller
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0186,ok,1.000,163,en mayo vamos a lanzar nuestra primera serie de ficcion estamos haciendo muchas cosas en gelatina y para eso los necesitamos a ustedes
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0187,ok,1.000,140,gelatinacomar y por la modica suma de 7 mil pesos ya son socios de esta comunidad
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0188,ok,1.000,237,ahora si vamos a hablar del mejor argentino de la semana el premio se lo lleva ezequiel ortigoza que deslumbro al mundo con su actuacion en el mundial de la pisa
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0189,ok,1.000,85,y salio segundo en la categoria freestyle
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0190,ok,1.000,182,como es esa categoria ah tira perfo lo amo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0191,ok,0.948,305,bueno que talento la puta madre ahora la pista le saldra rica porque yo creo que si
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0192,ok,1.000,382,ahi se le quemo un poco pero es asi no se preocupen con fuego le metio por que tardaran en entrarme a mi pizza
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0193,ok,0.838,309,por que me pasan eso un angel vos ahi masivo
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0194,ok,1.000,80,bueno ya dire tu parau tengo hambre
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0195,ok,0.985,112,que    que raro eh lo bancamos le mandamos un abrazo y felicitaciones
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0196,ok,0.995,156,que es eso que haces de las barridas cual es el chiste porque en bendita hacen no ves bendita tv vos
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0197,ok,1.000,112,desde que se fue beto cacela no la veo sos un tarado como no ves bendita es el unico programa de television argentina
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0198,ok,1.000,86,no no lo veo y que meten barrida asi
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0199,ok,1.000,118,si ok y ya con beto cacela ya lo hacian asi que me estas mintiendo porque no lo veias ni con beto cacela
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0200,ok,0.981,90,no es algo nuevo lo invento edith le mandamos un saludo a la gente de bendita
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0201,ok,0.991,92,entre los momentos y a beto por supuesto
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0202,ok,1.000,129,entre los momentos mas impactantes de su exhibicion el pisero incorporo acrobacias con fuego y un cierre magistral
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0203,ok,0.993,115,el giro de una masa de mas de 6 kilos con una circunferencia que supero el metro y medio de diametro
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0204,ok,1.000,82,sobre su propia cabeza y por eso fue el argentino de la semana
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0205,ok,1.000,92,pero que te hace picar el video que vimos todos si nicolas dale boludo pero
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0206,descartado,0.572,0,una masa el pibe bueno bueno bueno bueno parrida
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0207,ok,1.000,137,para que empiece el mundial faltan 49 dias para que empiece el mundial
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0208,ok,1.000,144,mientras tanto la seleccion argentina perdio 4 a 0 ante colombia en la final del sudamericano sub17
MILITANDO el AJUSTE  ESTA SEMANA EN SPRINGFIELD co,clip_0209,ok,1.000,188,y termino el partido con 3 expulsados aunque igual logro la clasificacion al mundial de la categoria
